,year,county_name,subject_sex,nb_arrest,relative
2828,2016,Nueces,male,6069,0.034091675092686215
2829,2009,Ochiltree,female,686,0.13403673309886674
2830,2009,Ochiltree,male,1974,0.37743785850860423
2831,2010,Ochiltree,female,565,0.11039468542399375
2832,2010,Ochiltree,male,1546,0.2956022944550669
2833,2011,Ochiltree,female,884,0.17272372020320437
2834,2011,Ochiltree,male,2535,0.4847036328871893
2835,2012,Ochiltree,female,489,0.0955451348182884
2836,2012,Ochiltree,male,1466,0.28030592734225623
2837,2013,Ochiltree,female,668,0.1305197342711997
2838,2013,Ochiltree,male,2160,0.4130019120458891
2839,2014,Ochiltree,female,427,0.08343102774521298
2840,2014,Ochiltree,male,1386,0.2650095602294455
2841,2015,Ochiltree,female,244,0.047674872997264556
2842,2015,Ochiltree,male,602,0.11510516252390057
2843,2016,Ochiltree,female,243,0.047479484173505275
2844,2016,Ochiltree,male,522,0.09980879541108986
2845,2009,Oldham,female,1448,1.5322751322751322
2846,2009,Oldham,male,4361,3.8087336244541485
2847,2010,Oldham,female,1863,1.9714285714285715
2848,2010,Oldham,male,5453,4.7624454148471616
2849,2011,Oldham,female,2145,2.2698412698412698
2850,2011,Oldham,male,5913,5.164192139737991
2851,2012,Oldham,female,1933,2.0455026455026455
2852,2012,Oldham,male,5147,4.495196506550219
2853,2013,Oldham,female,1492,1.578835978835979
2854,2013,Oldham,male,3890,3.3973799126637556
2855,2014,Oldham,female,1314,1.3904761904761904
2856,2014,Oldham,male,3123,2.7275109170305676
2857,2015,Oldham,female,1223,1.294179894179894
2858,2015,Oldham,male,3040,2.6550218340611353
2859,2016,Oldham,female,1254,1.326984126984127
2860,2016,Oldham,male,3042,2.656768558951965
2861,2009,Orange,female,3914,0.0922743239738784
2862,2009,Orange,male,10119,0.24306990151333174
2863,2010,Orange,female,5139,0.12115425419053681
2864,2010,Orange,male,11215,0.26939706942109054
2865,2011,Orange,female,4410,0.1039677487799703
2866,2011,Orange,male,9150,0.21979341820802306
2867,2012,Orange,female,5270,0.12424263856472641
2868,2012,Orange,male,10315,0.2477780446793178
2869,2013,Orange,female,4428,0.10439210693825589
2870,2013,Orange,male,8736,0.20984866682680758
2871,2014,Orange,female,4593,0.10828205672254049
2872,2014,Orange,male,8313,0.1996877251981744
2873,2015,Orange,female,4544,0.10712685951387416
2874,2015,Orange,male,8833,0.21217871727119866
2875,2016,Orange,female,2862,0.0674729471674093
2876,2016,Orange,male,5812,0.13961085755464808
2877,2009,Palo Pinto,female,3643,0.254221912072575
2878,2009,Palo Pinto,male,9305,0.6652605991277615
2879,2010,Palo Pinto,female,3019,0.21067690160502442
2880,2010,Palo Pinto,male,8907,0.6368056052048331
2881,2011,Palo Pinto,female,2624,0.18311235170969992
2882,2011,Palo Pinto,male,7008,0.5010366769142776
2883,2012,Palo Pinto,female,2643,0.18443824145150034
2884,2012,Palo Pinto,male,7252,0.5184814470579824
2885,2013,Palo Pinto,female,2710,0.18911374738311235
2886,2013,Palo Pinto,male,7022,0.5020376063487524
2887,2014,Palo Pinto,female,2534,0.1768318213538032
2888,2014,Palo Pinto,male,5820,0.4161006649031243
2889,2015,Palo Pinto,female,2377,0.1658757850662945
2890,2015,Palo Pinto,male,5436,0.38864660041467075
2891,2016,Palo Pinto,female,2768,0.1931612002791347
2892,2016,Palo Pinto,male,5915,0.42289268606563235
2893,2009,Panola,female,2909,0.24359403784960643
2894,2009,Panola,male,6435,0.5596625500086971
2895,2010,Panola,female,2745,0.22986099480823982
2896,2010,Panola,male,6171,0.5367020351365455
2897,2011,Panola,female,1948,0.16312175514989113
2898,2011,Panola,male,4644,0.4038963297964863
2899,2012,Panola,female,2735,0.22902361413498576
2900,2012,Panola,male,5714,0.49695599234649507
2901,2013,Panola,female,3078,0.25774577122760006
2902,2013,Panola,male,6307,0.5485301791615933
2903,2014,Panola,female,2141,0.17928320214369453
2904,2014,Panola,male,4339,0.3773699773873717
2905,2015,Panola,female,2644,0.2214034500083738
2906,2015,Panola,male,4838,0.4207688293616281
2907,2016,Panola,female,3035,0.2541450343326076
2908,2016,Panola,male,5622,0.48895460080013914
2909,2009,Parker,female,11522,0.17630137405514582
2910,2009,Parker,male,19669,0.3051917825223436
2911,2010,Parker,female,11797,0.18050922667319522
2912,2010,Parker,male,19770,0.3067589374379345
2913,2011,Parker,female,11549,0.17671450867582703
2914,2011,Parker,male,19899,0.30876055114200596
2915,2012,Parker,female,13841,0.2117850475869878
2916,2012,Parker,male,24397,0.3785532522343595
2917,2013,Parker,female,10083,0.1542828289010619
2918,2013,Parker,male,18743,0.2908236097318769
2919,2014,Parker,female,6476,0.09909110383450133
2920,2014,Parker,male,11800,0.18309334657398213
2921,2015,Parker,female,7087,0.10844018728769471
2922,2015,Parker,male,11733,0.18205374875868918
2923,2016,Parker,female,8581,0.1313003029653885
2924,2016,Parker,male,13349,0.207128227408143
2925,2009,Parmer,female,1425,0.29730857500521596
2926,2009,Parmer,male,3039,0.6007116030836134
2927,2010,Parmer,female,1289,0.2689338618819111
2928,2010,Parmer,male,2459,0.4860644396125717
2929,2011,Parmer,female,854,0.17817650740663468
2930,2011,Parmer,male,1594,0.31508203202213875
2931,2012,Parmer,female,795,0.16586688921343626
2932,2012,Parmer,male,1559,0.30816366870923106
2933,2013,Parmer,female,1035,0.21593991237220947
2934,2013,Parmer,male,2190,0.43289187586479544
2935,2014,Parmer,female,978,0.20404756937200083
2936,2014,Parmer,male,2067,0.40857877050800556
2937,2015,Parmer,female,649,0.13540580012518255
2938,2015,Parmer,male,1412,0.2791065427950188
2939,2016,Parmer,female,997,0.2080116837054037
2940,2016,Parmer,male,2165,0.42795018778414706
2941,2009,Pecos,female,4273,0.6295859731840283
2942,2009,Pecos,male,11297,1.2538290788013318
2943,2010,Pecos,female,3709,0.5464859289818771
2944,2010,Pecos,male,10837,1.2027746947835738
2945,2011,Pecos,female,3230,0.47590982761161044
2946,2011,Pecos,male,8412,0.9336293007769145
2947,2012,Pecos,female,3375,0.49727420067776634
2948,2012,Pecos,male,8976,0.9962264150943396
2949,2013,Pecos,female,2043,0.30101664947694123
2950,2013,Pecos,male,6053,0.6718091009988901
2951,2014,Pecos,female,2169,0.31958155296891116
2952,2014,Pecos,male,7075,0.7852386237513873
2953,2015,Pecos,female,3583,0.5279210254899072
2954,2015,Pecos,male,11086,1.230410654827969
2955,2016,Pecos,female,4709,0.6938264328864004
2956,2016,Pecos,male,13748,1.5258601553829079
2957,2009,Polk,female,3647,0.16608224418233983
2958,2009,Polk,male,7615,0.2942653991807713
2959,2010,Polk,female,3395,0.15460631176283074
2960,2010,Polk,male,6474,0.2501738928819847
2961,2011,Polk,female,3451,0.1571565189671661
2962,2011,Polk,male,6656,0.25720689388669915
2963,2012,Polk,female,2944,0.13406803588505853
2964,2012,Polk,male,5047,0.195030527861504
2965,2013,Polk,female,2911,0.1325652352110752
2966,2013,Polk,male,4814,0.186026740860963
2967,2014,Polk,female,2547,0.1159888883828954
2968,2014,Polk,male,4222,0.16315016616430944
2969,2015,Polk,female,3683,0.16772166309941255
2970,2015,Polk,male,5750,0.22219646031378004
2971,2016,Polk,female,2708,0.12332073409535953
2972,2016,Polk,male,4408,0.17033773861967694
2973,2009,Potter,female,3621,0.06178759129069688
2974,2009,Potter,male,9472,0.15205072638253472
2975,2010,Potter,female,4089,0.0697733943075558
2976,2010,Potter,male,9678,0.15535757283891163
2977,2011,Potter,female,3405,0.05810183605214661
2978,2011,Potter,male,7805,0.12529095433020307
2979,2012,Potter,female,3555,0.06066138830113985
2980,2012,Potter,male,7883,0.12654306124087006
2981,2013,Potter,female,3336,0.05692444201760972
2982,2013,Potter,male,7946,0.12755437836102415
2983,2014,Potter,female,2900,0.04948467681386936
2984,2014,Potter,male,6957,0.11167830483987479
2985,2015,Potter,female,2605,0.04445089072418265
2986,2015,Potter,male,6266,0.10058592182358135
2987,2016,Potter,female,2520,0.04300047778308648
2988,2016,Potter,male,5578,0.08954169676539048
2989,2009,Presidio,female,2824,0.7788196359624932
2990,2009,Presidio,male,8316,2.378038318558765
2991,2010,Presidio,female,2352,0.6486486486486487
2992,2010,Presidio,male,5856,1.674578209894195
2993,2011,Presidio,female,1749,0.48234969663541094
2994,2011,Presidio,male,4430,1.2668001143837575
2995,2012,Presidio,female,1584,0.4368450082735797
2996,2012,Presidio,male,4340,1.2410637689448099
2997,2013,Presidio,female,1102,0.3039161610590182
2998,2013,Presidio,male,2935,0.8392908207034601
2999,2014,Presidio,female,1648,0.4544953116381688
3000,2014,Presidio,male,4443,1.2705175865027165
3001,2015,Presidio,female,1496,0.4125758411472697
3002,2015,Presidio,male,4785,1.3683156991707177
3003,2016,Presidio,female,1738,0.4793160507446222
3004,2016,Presidio,male,5089,1.4552473548756077
3005,2009,Rains,female,1167,0.20820695807314898
3006,2009,Rains,male,2566,0.4372869802317655
3007,2010,Rains,female,1300,0.231935771632471
3008,2010,Rains,male,2698,0.4597818677573279
3009,2011,Rains,female,1473,0.26280107047279216
3010,2011,Rains,male,3111,0.5301635991820041
3011,2012,Rains,female,1218,0.21730597680642283
3012,2012,Rains,male,2268,0.38650306748466257
3013,2013,Rains,female,1092,0.19482604817127563
3014,2013,Rains,male,1814,0.30913428766189505
3015,2014,Rains,female,821,0.1464763603925067
3016,2014,Rains,male,1301,0.22171097477845944
3017,2015,Rains,female,633,0.11293487957181088
3018,2015,Rains,male,1012,0.17246080436264485
3019,2016,Rains,female,971,0.17323818019625334
3020,2016,Rains,male,1460,0.24880708929788684
3021,2009,Randall,female,5002,0.07422245963912631
3022,2009,Randall,male,8621,0.13246162592382035
3023,2010,Randall,female,5624,0.08345204178537512
3024,2010,Randall,male,9795,0.15050013060246148
3025,2011,Randall,female,6863,0.10183701329534663
3026,2011,Randall,male,11306,0.17371663875359156
3027,2012,Randall,female,6121,0.09082680436847103
3028,2012,Randall,male,10250,0.15749120354009497
3029,2013,Randall,female,5719,0.08486170465337133
3030,2013,Randall,male,9822,0.15091498548007928
3031,2014,Randall,female,4663,0.06919218898385565
3032,2014,Randall,male,7889,0.12121444924173748
3033,2015,Randall,female,4705,0.06981540835707502
3034,2015,Randall,male,7722,0.11864849499869398
3035,2016,Randall,female,5225,0.07753145773979107
3036,2016,Randall,male,9035,0.13882273404729345
3037,2009,Reagan,female,266,0.14769572459744587
3038,2009,Reagan,male,1010,0.5176832393644285
3039,2010,Reagan,female,345,0.19156024430871738
3040,2010,Reagan,male,1742,0.8928754484879549
3041,2011,Reagan,female,381,0.21154913936701833
3042,2011,Reagan,male,1934,0.99128651973347
3043,2012,Reagan,female,221,0.12270960577456969
3044,2012,Reagan,male,1628,0.8344438749359303
3045,2013,Reagan,female,240,0.13325930038867295
3046,2013,Reagan,male,1520,0.779087647360328
3047,2014,Reagan,female,212,0.11771238200999445
3048,2014,Reagan,male,1572,0.805740645822655
3049,2015,Reagan,female,119,0.06607440310938367
3050,2015,Reagan,male,942,0.48282931829830855
3051,2016,Reagan,female,123,0.06829539144919489
3052,2016,Reagan,male,725,0.371604305484367
3053,2009,Real,female,362,0.18441161487519103
3054,2009,Real,male,1206,0.8457223001402524
3055,2010,Real,female,318,0.1619969434538971
3056,2010,Real,male,994,0.697054698457223
3057,2011,Real,female,276,0.14060112073357106
3058,2011,Real,male,836,0.5862552594670407
3059,2012,Real,female,319,0.16250636780438105
3060,2012,Real,male,939,0.6584852734922861
3061,2013,Real,female,239,0.1217524197656648
3062,2013,Real,male,612,0.42917251051893407
3063,2014,Real,female,172,0.08762098828323994
3064,2014,Real,male,469,0.3288920056100982
3065,2015,Real,female,127,0.06469689251146205
3066,2015,Real,male,376,0.26367461430575034
3067,2016,Real,female,152,0.07743250127356088
3068,2016,Real,male,387,0.2713884992987377
3069,2009,Red River,female,1633,0.259659723326443
3070,2009,Red River,male,2886,0.48212495823588375
3071,2010,Red River,female,1615,0.256797583081571
3072,2010,Red River,male,2968,0.49582358837287005
3073,2011,Red River,female,1481,0.2354905390364128
3074,2011,Red River,male,2591,0.4328433010357501
3075,2012,Red River,female,1540,0.24487199872793766
3076,2012,Red River,male,2587,0.43217507517540926
3077,2013,Red River,female,1447,0.23008427412943233
3078,2013,Red River,male,2577,0.4305045105245573
3079,2014,Red River,female,999,0.15884878359039592
3080,2014,Red River,male,1911,0.3192449047778149
3081,2015,Red River,female,647,0.10287804102401017
3082,2015,Red River,male,1164,0.1944537253591714
3083,2016,Red River,female,665,0.10574018126888217
3084,2016,Red River,male,1251,0.2089876378215837
3085,2009,Reeves,female,1864,0.2896208825357365
3086,2009,Reeves,male,5373,0.618368051559443
3087,2010,Reeves,female,1691,0.2627408328154133
3088,2010,Reeves,male,4863,0.5596731499597192
3089,2011,Reeves,female,1102,0.17122436295835922
3090,2011,Reeves,male,3680,0.4235239958568305
3091,2012,Reeves,female,657,0.10208203853325047
3092,2012,Reeves,male,2383,0.2742548049257682
3093,2013,Reeves,female,530,0.08234928527035426
3094,2013,Reeves,male,2025,0.23305328576360917
3095,2014,Reeves,female,1083,0.168272218769422
3096,2014,Reeves,male,3716,0.42766716538151683
3097,2015,Reeves,female,598,0.09291485394655065
3098,2015,Reeves,male,2047,0.23558522269536195
3099,2016,Reeves,female,1739,0.2701988812927284
3100,2016,Reeves,male,6060,0.6974335366555415
3101,2009,Refugio,female,2334,0.6394520547945205
3102,2009,Refugio,male,8350,2.328499721137758
3103,2010,Refugio,female,2440,0.6684931506849315
3104,2010,Refugio,male,8047,2.244004461795873
3105,2011,Refugio,female,2220,0.6082191780821918
3106,2011,Refugio,male,6794,1.8945900725041829
3107,2012,Refugio,female,1289,0.35315068493150686
3108,2012,Refugio,male,3737,1.0421081985499163
3109,2013,Refugio,female,1234,0.33808219178082194
3110,2013,Refugio,male,3777,1.0532626882320133
3111,2014,Refugio,female,1035,0.28356164383561644
3112,2014,Refugio,male,2795,0.779419966536531
3113,2015,Refugio,female,1026,0.2810958904109589
3114,2015,Refugio,male,2626,0.7322922476296709
3115,2016,Refugio,female,845,0.23150684931506849
3116,2016,Refugio,male,2204,0.6146123814835471
3117,2009,Roberts,female,187,0.38636363636363635
3118,2009,Roberts,male,348,0.8678304239401496
3119,2010,Roberts,female,283,0.5847107438016529
3120,2010,Roberts,male,690,1.7206982543640899
3121,2011,Roberts,female,291,0.6012396694214877
3122,2011,Roberts,male,733,1.827930174563591
3123,2012,Roberts,female,255,0.5268595041322314
3124,2012,Roberts,male,642,1.600997506234414
3125,2013,Roberts,female,260,0.5371900826446281
3126,2013,Roberts,male,762,1.9002493765586035
3127,2014,Roberts,female,334,0.6900826446280992
3128,2014,Roberts,male,914,2.27930174563591
3129,2015,Roberts,female,246,0.5082644628099173
3130,2015,Roberts,male,611,1.5236907730673317
3131,2016,Roberts,female,121,0.25
3132,2016,Roberts,male,329,0.8204488778054863
3133,2009,Robertson,female,1883,0.21910635326972305
3134,2009,Robertson,male,4255,0.5128977820636451
3135,2010,Robertson,female,2195,0.25541075168722366
3136,2010,Robertson,male,4361,0.5256750241080038
3137,2011,Robertson,female,2437,0.2835699325110542
3138,2011,Robertson,male,4771,0.5750964320154291
3139,2012,Robertson,female,1792,0.20851757039795207
3140,2012,Robertson,male,3202,0.3859691417550627
3141,2013,Robertson,female,1778,0.20688852687921805
3142,2013,Robertson,male,3069,0.3699373191899711
3143,2014,Robertson,female,1311,0.15254828950430532
3144,2014,Robertson,male,2599,0.3132835101253616
3145,2015,Robertson,female,1594,0.18547824063299978
3146,2015,Robertson,male,3031,0.36535679845708774
3147,2016,Robertson,female,1995,0.23213870141959506
3148,2016,Robertson,male,3486,0.42020250723240116
3149,2009,Rockwall,female,4282,0.09019483938915218
3150,2009,Rockwall,male,9851,0.21337752073992244
3151,2010,Rockwall,female,3667,0.07724065297525014
3152,2010,Rockwall,male,7691,0.16659085493967551
3153,2011,Rockwall,female,2231,0.04699315429173249
3154,2011,Rockwall,male,4539,0.09831697966079667
3155,2012,Rockwall,female,2229,0.04695102685624013
3156,2012,Rockwall,male,4470,0.09682240561439989
3157,2013,Rockwall,female,1753,0.036924697209057396
3158,2013,Rockwall,male,3421,0.07410054801048369
3159,2014,Rockwall,female,1039,0.021885202738283305
3160,2014,Rockwall,male,1962,0.04249788810189096
3161,2015,Rockwall,female,513,0.01080568720379147
3162,2015,Rockwall,male,1114,0.024129789676608834
3163,2016,Rockwall,female,531,0.011184834123222749
3164,2016,Rockwall,male,1152,0.024952888426798363
3165,2009,Runnels,female,1280,0.2521173921607248
3166,2009,Runnels,male,2858,0.5461494362698261
3167,2010,Runnels,female,1827,0.3598581839669096
3168,2010,Runnels,male,3716,0.7101089241352952
3169,2011,Runnels,female,943,0.185739610005909
3170,2011,Runnels,male,2125,0.40607682017962926
3171,2012,Runnels,female,778,0.15324010242269057
3172,2012,Runnels,male,1656,0.31645327727880757
3173,2013,Runnels,female,943,0.185739610005909
3174,2013,Runnels,male,1982,0.3787502388687177
3175,2014,Runnels,female,496,0.09769548946228088
3176,2014,Runnels,male,993,0.18975730938276322
3177,2015,Runnels,female,484,0.09533188891077408
3178,2015,Runnels,male,943,0.1802025606726543
3179,2016,Runnels,female,713,0.14043726610202875
3180,2016,Runnels,male,1201,0.22950506401681636
3181,2009,Rusk,female,5187,0.20570272842639595
3182,2009,Rusk,male,9855,0.347263821840093
3183,2010,Rusk,female,5438,0.21565672588832488
3184,2010,Rusk,male,10430,0.36752528277952007
3185,2011,Rusk,female,5808,0.2303299492385787
3186,2011,Rusk,male,10660,0.3756298671552909
3187,2012,Rusk,female,4920,0.19511421319796954
3188,2012,Rusk,male,8913,0.31407026322280557
3189,2013,Rusk,female,3645,0.14455107868020303
3190,2013,Rusk,male,6432,0.22664646393459953
3191,2014,Rusk,female,3926,0.1556947969543147
3192,2014,Rusk,male,6001,0.21145917756087249
3193,2015,Rusk,female,3775,0.14970653553299493
3194,2015,Rusk,male,5702,0.2009232178723704
3195,2016,Rusk,female,4192,0.16624365482233502
3196,2016,Rusk,male,5592,0.19704711230134958
3197,2009,Sabine,female,486,0.0902339398440401
3198,2009,Sabine,male,1184,0.2334384858044164
3199,2010,Sabine,female,414,0.07686594875603417
3200,2010,Sabine,male,869,0.1713328075709779
3201,2011,Sabine,female,208,0.038618640920906055
3202,2011,Sabine,male,337,0.06644321766561515
3203,2012,Sabine,female,753,0.13980690679539548
3204,2012,Sabine,male,1365,0.26912460567823343
3205,2013,Sabine,female,1176,0.21834385443743037
3206,2013,Sabine,male,2472,0.48738170347003157
3207,2014,Sabine,female,1186,0.22020051986632008
3208,2014,Sabine,male,2094,0.41285488958990535
3209,2015,Sabine,female,873,0.16208689194207204
3210,2015,Sabine,male,1620,0.3194006309148265
3211,2016,Sabine,female,972,0.1804678796880802
3212,2016,Sabine,male,1772,0.34936908517350157
3213,2009,San Augustine,female,511,0.12046204620462046
3214,2009,San Augustine,male,1225,0.2998776009791922
3215,2010,San Augustine,female,528,0.12446958981612447
3216,2010,San Augustine,male,1300,0.3182374541003672
3217,2011,San Augustine,female,609,0.14356435643564355
3218,2011,San Augustine,male,1227,0.3003671970624235
3219,2012,San Augustine,female,415,0.09783121169259783
3220,2012,San Augustine,male,808,0.197796817625459
3221,2013,San Augustine,female,582,0.1371994342291372
3222,2013,San Augustine,male,1187,0.2905752753977968
3223,2014,San Augustine,female,511,0.12046204620462046
3224,2014,San Augustine,male,870,0.21297429620563035
3225,2015,San Augustine,female,418,0.09853842527109855
3226,2015,San Augustine,male,884,0.2164014687882497
3227,2016,San Augustine,female,406,0.09570957095709572
3228,2016,San Augustine,male,758,0.18555691554467565
3229,2009,San Jacinto,female,2586,0.18339124884759947
3230,2009,San Jacinto,male,4988,0.363609855664091
3231,2010,San Jacinto,female,4615,0.32728175306715834
3232,2010,San Jacinto,male,8232,0.6000874763084998
3233,2011,San Jacinto,female,5174,0.3669243316076874
3234,2011,San Jacinto,male,9342,0.6810030616707975
3235,2012,San Jacinto,female,4513,0.3200482235302461
3236,2012,San Jacinto,male,8986,0.6550517568158624
3237,2013,San Jacinto,female,4077,0.28912843060775834
3238,2013,San Jacinto,male,7809,0.5692520775623269
3239,2014,San Jacinto,female,3575,0.25352811857315083
3240,2014,San Jacinto,male,6989,0.5094766000874763
3241,2015,San Jacinto,female,2826,0.2004113183462166
3242,2015,San Jacinto,male,5236,0.38168829275404575
3243,2016,San Jacinto,female,2730,0.19360329054676972
3244,2016,San Jacinto,male,5062,0.3690042280215775
3245,2009,San Patricio,female,7323,0.21974493623405852
3246,2009,San Patricio,male,14395,0.4268853236855372
3247,2010,San Patricio,female,5559,0.16681170292573144
3248,2010,San Patricio,male,10896,0.3231220900922274
3249,2011,San Patricio,female,6832,0.2050112528132033
3250,2011,San Patricio,male,13431,0.39829779662524833
3251,2012,San Patricio,female,4754,0.142655663915979
3252,2012,San Patricio,male,9314,0.27620770439785297
3253,2013,San Patricio,female,5228,0.15687921980495123
3254,2013,San Patricio,male,10974,0.3254351887547819
3255,2014,San Patricio,female,4476,0.13431357839459865
3256,2014,San Patricio,male,7972,0.23641054535749237
3257,2015,San Patricio,female,3775,0.11327831957989497
3258,2015,San Patricio,male,6974,0.20681474452121823
3259,2016,San Patricio,female,4659,0.13980495123780945
3260,2016,San Patricio,male,8681,0.25743601909789154
3261,2009,San Saba,female,434,0.15022499134648667
3262,2009,San Saba,male,1127,0.36674259681093396
3263,2010,San Saba,female,504,0.17445482866043613
3264,2010,San Saba,male,1259,0.4096973641392776
3265,2011,San Saba,female,479,0.16580131533402562
3266,2011,San Saba,male,1213,0.39472827855515785
3267,2012,San Saba,female,422,0.14607130494980963
3268,2012,San Saba,male,909,0.29580214773836644
3269,2013,San Saba,female,139,0.04811353409484251
3270,2013,San Saba,male,350,0.11389521640091116
3271,2014,San Saba,female,89,0.03080650744202146
3272,2014,San Saba,male,193,0.06280507647250244
3273,2015,San Saba,female,196,0.06784354447905849
3274,2015,San Saba,male,430,0.13992840872111942
3275,2016,San Saba,female,173,0.059882312218760815
3276,2016,San Saba,male,438,0.14253172795314026
3277,2009,Schleicher,female,97,0.06385780118499013
3278,2009,Schleicher,male,325,0.21076523994811933
3279,2010,Schleicher,female,438,0.28834759710335744
3280,2010,Schleicher,male,1055,0.6841763942931258
3281,2011,Schleicher,female,425,0.27978933508887427
3282,2011,Schleicher,male,1237,0.8022049286640727
3283,2012,Schleicher,female,373,0.2455562870309414
3284,2012,Schleicher,male,1036,0.6718547341115434
3285,2013,Schleicher,female,341,0.22448979591836735
3286,2013,Schleicher,male,779,0.5051880674448768
3287,2014,Schleicher,female,127,0.0836076366030283
3288,2014,Schleicher,male,370,0.23994811932555124
3289,2015,Schleicher,female,83,0.05464121132323897
3290,2015,Schleicher,male,236,0.15304798962386512
3291,2016,Schleicher,female,315,0.2073732718894009
3292,2016,Schleicher,male,615,0.39883268482490275
3293,2009,Scurry,female,2647,0.3387509598157154
3294,2009,Scurry,male,5407,0.5736870026525199
3295,2010,Scurry,female,3224,0.4125927821858203
3296,2010,Scurry,male,6562,0.6962334217506632
3297,2011,Scurry,female,2781,0.35589966726388533
3298,2011,Scurry,male,5691,0.6038196286472148
3299,2012,Scurry,female,2204,0.2820578448937804
3300,2012,Scurry,male,4696,0.49824933687002654
3301,2013,Scurry,female,1655,0.21179933452777067
3302,2013,Scurry,male,3433,0.36424403183023873
3303,2014,Scurry,female,1328,0.16995136933708727
3304,2014,Scurry,male,2760,0.2928381962864722
3305,2015,Scurry,female,1049,0.13424622472485284
3306,2015,Scurry,male,2038,0.21623342175066312
3307,2016,Scurry,female,1517,0.19413872536472998
3308,2016,Scurry,male,2673,0.2836074270557029
3309,2009,Shackelford,female,855,0.554834523036989
3310,2009,Shackelford,male,2143,1.2107344632768362
3311,2010,Shackelford,female,800,0.5191434133679429
3312,2010,Shackelford,male,2005,1.1327683615819208
3313,2011,Shackelford,female,645,0.41855937702790397
3314,2011,Shackelford,male,1451,0.8197740112994351
3315,2012,Shackelford,female,778,0.5048669695003245
3316,2012,Shackelford,male,1740,0.9830508474576272
3317,2013,Shackelford,female,570,0.3698896820246593
3318,2013,Shackelford,male,1392,0.7864406779661017
3319,2014,Shackelford,female,385,0.24983776768332253
3320,2014,Shackelford,male,960,0.5423728813559322
3321,2015,Shackelford,female,332,0.2154445165476963
3322,2015,Shackelford,male,617,0.34858757062146895
3323,2016,Shackelford,female,469,0.30434782608695654
3324,2016,Shackelford,male,980,0.5536723163841808
3325,2009,Shelby,female,2281,0.17673950100728344
3326,2009,Shelby,male,6707,0.5334871142220808
3327,2010,Shelby,female,2193,0.1699209669920967
3328,2010,Shelby,male,6333,0.503738466433344
3329,2011,Shelby,female,2248,0.17418255075158842
3330,2011,Shelby,male,5786,0.4602290804963411
3331,2012,Shelby,female,2260,0.17511235084456842
3332,2012,Shelby,male,4616,0.3671651288577792
3333,2013,Shelby,female,2527,0.1958004029133736
3334,2013,Shelby,male,5077,0.4038339166401527
3335,2014,Shelby,female,2643,0.20478847047884705
3336,2014,Shelby,male,4857,0.3863347120585428
3337,2015,Shelby,female,2076,0.1608554160855416
3338,2015,Shelby,male,3651,0.29040725421571745
3339,2016,Shelby,female,2631,0.20385867038586705
3340,2016,Shelby,male,4230,0.3364619790009545
3341,2009,Sherman,female,851,0.5734501347708895
3342,2009,Sherman,male,2167,1.3767471410419314
3343,2010,Sherman,female,596,0.40161725067385445
3344,2010,Sherman,male,1588,1.008894536213469
3345,2011,Sherman,female,712,0.4797843665768194
3346,2011,Sherman,male,1723,1.0946632782719188
3347,2012,Sherman,female,464,0.31266846361185985
3348,2012,Sherman,male,1286,0.8170266836086404
3349,2013,Sherman,female,830,0.5592991913746631
3350,2013,Sherman,male,2220,1.4104193138500636
3351,2014,Sherman,female,507,0.341644204851752
3352,2014,Sherman,male,1227,0.7795425667090216
3353,2015,Sherman,female,299,0.20148247978436656
3354,2015,Sherman,male,815,0.5177890724269377
3355,2016,Sherman,female,457,0.3079514824797844
3356,2016,Sherman,male,1016,0.6454891994917408
3357,2009,Smith,female,11634,0.10004729758782302
3358,2009,Smith,male,21799,0.2004874459670744
3359,2010,Smith,female,11696,0.1005804703960098
3360,2010,Smith,male,21491,0.19765474110181183
3361,2011,Smith,female,13335,0.11467515156727007
3362,2011,Smith,male,24516,0.22547594959992642
3363,2012,Smith,female,13475,0.11587909016640151
3364,2012,Smith,male,23863,0.21947024740182103
3365,2013,Smith,female,11840,0.10181880724083071
3366,2013,Smith,male,20667,0.1900763358778626
3367,2014,Smith,female,11103,0.0954809304725459
3368,2014,Smith,male,18689,0.1718844845028971
3369,2015,Smith,female,6861,0.05900159091886314
3370,2015,Smith,male,11577,0.10647475397774303
3371,2016,Smith,female,7538,0.06482349400180591
3372,2016,Smith,male,12196,0.11216775498942334
3373,2009,Somervell,female,443,0.0973412436827071
3374,2009,Somervell,male,1105,0.2635973282442748
3375,2010,Somervell,female,848,0.1863326741375522
3376,2010,Somervell,male,1910,0.4556297709923664
3377,2011,Somervell,female,556,0.12217095143924413
3378,2011,Somervell,male,1349,0.3218034351145038
3379,2012,Somervell,female,1182,0.25972313777191824
3380,2012,Somervell,male,2568,0.6125954198473282
3381,2013,Somervell,female,1580,0.3471764447374203
3382,2013,Somervell,male,3103,0.740219465648855
3383,2014,Somervell,female,1110,0.24390243902439024
3384,2014,Somervell,male,2311,0.5512881679389313
3385,2015,Somervell,female,737,0.16194243023511315
3386,2015,Somervell,male,1619,0.3862118320610687
3387,2016,Somervell,female,378,0.08305866842452209
3388,2016,Somervell,male,853,0.20348282442748092
3389,2009,Starr,female,4985,0.1518844642149843
3390,2009,Starr,male,11422,0.36758600714446626
3391,2010,Starr,female,5639,0.1718107309344627
3392,2010,Starr,male,12499,0.40224632317446013
3393,2011,Starr,female,5129,0.15627189908899788
